,tripid,additional_fare,duration,meter_waiting,meter_waiting_fare,meter_waiting_till_pickup,pickup_time,drop_time,pick_lat,pick_lon,drop_lat,drop_lon,fare,label,lat_diff,lon_diff,pickup_year,pickup_month,pickup_date,pickup_hour,pickup_minute,drop_year,drop_month,drop_date,drop_hour,drop_minute,seconds,number_of_nights,pickup_day
8634,201419232,40.5,685,62.0,0.0,92.0,2019-12-17 12:33:00,2019-12-17 12:45:00,7.19885,79.8921,7.1839699999999995,79.9099,167.27,1,-0.01488000000000067,0.017799999999994043,2019,12,17,12,33,2019,12,17,12,45,720,0,1
8635,201418961,10.5,2663,693.0,40.0554,112.0,2019-12-17 12:37:00,2019-12-17 13:21:00,6.9645399999999995,79.9166,6.9198699999999995,79.8555,417.52,1,-0.04466999999999999,-0.06109999999999616,2019,12,17,12,37,2019,12,17,13,21,2640,0,1
8636,201421922,10.5,533,60.0,3.498,57.0,2019-12-17 12:41:00,2019-12-17 12:50:00,6.849,79.8879,6.85116,79.8668,93.65,1,0.0021599999999999397,-0.021100000000004115,2019,12,17,12,41,2019,12,17,12,50,540,0,1
8637,201425247,10.5,1062,505.0,29.189,3.0,2019-12-17 12:56:00,2019-12-17 13:14:00,6.914860000000001,79.8546,6.91303,79.8705,140.27,1,-0.0018300000000008865,0.015900000000002024,2019,12,17,12,56,2019,12,17,13,14,1080,0,1
8638,201424753,10.5,509,112.0,0.0,21.0,2019-12-17 12:57:00,2019-12-17 13:05:00,7.500139999999999,80.3559,7.48658,80.3665,105.29,1,-0.013559999999999128,0.010599999999996612,2019,12,17,12,57,2019,12,17,13,5,480,0,1
8639,201424971,10.5,1955,616.0,35.6048,382.0,2019-12-17 12:59:00,2019-12-17 13:32:00,6.909680000000001,79.9051,6.8910100000000005,79.863,228.13,1,-0.018670000000000186,-0.04210000000000491,2019,12,17,12,59,2019,12,17,13,32,1980,0,1
8640,201424671,10.5,2254,990.0,57.222,296.0,2019-12-17 13:04:00,2019-12-17 13:41:00,7.275510000000001,80.6386,7.2988800000000005,80.6386,259.08,1,0.02336999999999989,0.0,2019,12,17,13,4,2019,12,17,13,41,2220,0,1
8641,201425532,10.5,2967,1118.0,60.8056,596.0,2019-12-17 13:05:00,2019-12-17 13:54:00,6.83643,79.9607,6.916589999999999,79.9708,461.83,1,0.08015999999999934,0.010099999999994225,2019,12,17,13,5,2019,12,17,13,54,2940,0,1
8642,201427898,10.5,224,1.0,0.0,82.0,2019-12-17 13:06:00,2019-12-17 13:10:00,6.8882699999999994,79.8666,6.8806199999999995,79.8705,69.77,1,-0.007649999999999935,0.003900000000001569,2019,12,17,13,6,2019,12,17,13,10,240,0,1
8643,201426670,10.5,1965,58.0,3.3524,252.0,2019-12-17 13:08:00,2019-12-17 13:40:00,7.2941,80.6371,7.33812,80.6947,430.14,1,0.044019999999999726,0.057599999999993656,2019,12,17,13,8,2019,12,17,13,40,1920,0,1
8644,201428983,10.5,3284,294.0,16.9932,24.0,2019-12-17 13:12:00,2019-12-17 14:06:00,6.9695800000000006,79.9137,6.99765,79.8718,354.01,0,0.028069999999999595,-0.04190000000001248,2019,12,17,13,12,2019,12,17,14,6,3240,0,1
8645,201429283,10.5,1335,101.0,5.8378,68.0,2019-12-17 13:14:00,2019-12-17 13:36:00,7.040719999999999,79.9001,6.98595,79.8891,272.59,1,-0.05476999999999954,-0.01099999999999568,2019,12,17,13,14,2019,12,17,13,36,1320,0,1
8646,201430749,5.0,1420,127.0,7.4041,0.0,2019-12-17 13:14:00,2019-12-17 13:38:00,6.90141,79.9362,6.921069999999999,79.8778,384.92,1,0.019659999999999123,-0.058400000000006,2019,12,17,13,14,2019,12,17,13,38,1440,0,1
8647,201430966,10.5,1640,434.0,25.13557189,61.0,2019-12-17 13:18:00,2019-12-17 13:45:00,6.93562,79.8455,6.91367,79.8787,213.61,1,-0.021950000000000358,0.03319999999999368,2019,12,17,13,18,2019,12,17,13,45,1620,0,1
8648,201425134,10.5,1342,1289.0,39.3618,209.0,2019-12-17 13:21:00,2019-12-17 13:43:00,7.14434,79.875,7.167339999999999,79.8828,186.49,0,0.022999999999999687,0.007800000000003138,2019,12,17,13,21,2019,12,17,13,43,1320,0,1
8649,201431840,21.0,916,23.0,0.0,12.0,2019-12-17 13:22:00,2019-12-17 13:38:00,6.961939999999999,79.8939,7.00122,79.8782,243.99,1,0.03928000000000065,-0.015699999999995384,2019,12,17,13,22,2019,12,17,13,38,960,0,1
8650,201430397,21.0,2840,1093.0,63.7219,226.0,2019-12-17 13:23:00,2019-12-17 14:10:00,6.8691,79.908,6.89319,79.8572,374.15,1,0.02408999999999928,-0.05079999999999529,2019,12,17,13,23,2019,12,17,14,10,2820,0,1
8651,201431523,10.5,429,119.0,6.9377,143.0,2019-12-17 13:28:00,2019-12-17 13:35:00,6.77575,79.8823,6.7930600000000005,79.8874,97.07,1,0.01731000000000016,0.005099999999998772,2019,12,17,13,28,2019,12,17,13,35,420,0,1
8652,201434380,10.5,1745,505.0,29.22477083,162.0,2019-12-17 13:38:00,2019-12-17 14:07:00,6.87162,79.8778,6.9095699999999995,79.878,169.56,1,0.037949999999999484,0.0002000000000066393,2019,12,17,13,38,2019,12,17,14,7,1740,0,1
8653,201437383,10.5,1166,91.0,0.0,43.0,2019-12-17 13:44:00,2019-12-17 14:03:00,6.880780000000001,79.8594,6.920030000000001,79.8608,222.31,1,0.03925000000000001,0.0014000000000038426,2019,12,17,13,44,2019,12,17,14,3,1140,0,1
8654,201435902,10.5,2878,558.0,32.5314,54.0,2019-12-17 13:46:00,2019-12-17 14:34:00,6.85535,79.8656,6.8401,79.9761,662.65,1,-0.015249999999999986,0.11050000000000182,2019,12,17,13,46,2019,12,17,14,34,2880,0,1
8655,201440087,10.5,479,92.0,5.349252381,37.0,2019-12-17 13:59:00,2019-12-17 14:07:00,6.88673,79.8613,6.894,79.8553,100.84,1,0.00727000000000011,-0.006000000000000227,2019,12,17,13,59,2019,12,17,14,7,480,0,1
8656,201439610,10.5,1550,644.0,0.0,43.0,2019-12-17 14:00:00,2019-12-17 14:26:00,6.877460000000001,79.8752,6.92277,79.8658,200.3,1,0.04530999999999885,-0.00940000000001362,2019,12,17,14,0,2019,12,17,14,26,1560,0,1
8657,201440243,10.5,2853,375.0,0.0,146.0,2019-12-17 14:04:00,2019-12-17 14:51:00,7.0895,79.9945,7.01847,79.8987,699.89,1,-0.07103000000000037,-0.095799999999997,2019,12,17,14,4,2019,12,17,14,51,2820,0,1
8658,201441097,10.5,3490,2166.0,125.2384219,314.0,2019-12-17 14:09:00,2019-12-17 15:07:00,6.974760000000001,79.9235,6.985710000000001,79.918,384.9,1,0.010950000000000237,-0.00549999999999784,2019,12,17,14,9,2019,12,17,15,7,3480,0,1
8659,201441840,10.5,412,21.0,0.0,193.0,2019-12-17 14:11:00,2019-12-17 14:18:00,6.91781,79.8746,6.92714,79.8734,83.15,1,0.009329999999999394,-0.0011999999999972033,2019,12,17,14,11,2019,12,17,14,18,420,0,1
8660,201443112,10.5,2054,693.0,33.8708,31.0,2019-12-17 14:14:00,2019-12-17 14:48:00,6.8525100000000005,79.8657,6.887510000000001,79.9039,246.76,1,0.03500000000000014,0.03819999999998913,2019,12,17,14,14,2019,12,17,14,48,2040,0,1
8661,201442945,10.5,1487,20.0,1.177407407,50.0,2019-12-17 14:16:00,2019-12-17 14:41:00,7.293419999999999,80.6375,7.32773,80.5947,325.57,1,0.03431000000000051,-0.04279999999999973,2019,12,17,14,16,2019,12,17,14,41,1500,0,1
8662,201443317,10.5,1296,258.0,0.0,368.0,2019-12-17 14:20:00,2019-12-17 14:42:00,6.932939999999999,79.87,6.89155,79.8688,203.83,1,-0.041389999999999816,-0.0012000000000114142,2019,12,17,14,20,2019,12,17,14,42,1320,0,1
8663,201444063,10.5,680,158.0,0.0,140.0,2019-12-17 14:21:00,2019-12-17 14:32:00,6.87827,79.8758,6.89352,79.8555,144.35,1,0.015249999999999986,-0.02029999999999177,2019,12,17,14,21,2019,12,17,14,32,660,0,1
8664,201446381,5.0,451,210.0,12.243,0.0,2019-12-17 14:28:00,2019-12-17 14:35:00,6.87328,79.9577,6.8733699999999995,79.9585,72.24,1,8.999999999925734e-05,0.0007999999999981355,2019,12,17,14,28,2019,12,17,14,35,420,0,1
8665,201446874,5.0,2218,274.0,15.9742,0.0,2019-12-17 14:30:00,2019-12-17 15:07:00,6.826289999999999,79.9084,6.770389999999999,79.9937,587.41,1,-0.05590000000000028,0.0853000000000037,2019,12,17,14,30,2019,12,17,15,7,2220,0,1
8666,201451402,10.5,1648,163.0,9.4214,33.0,2019-12-17 14:57:00,2019-12-17 15:24:00,6.85173,79.9203,6.8769,79.9436,268.79,1,0.025170000000000137,0.023300000000006094,2019,12,17,14,57,2019,12,17,15,24,1620,0,1
8667,201450001,10.5,2073,602.0,34.8518126,210.0,2019-12-17 14:59:00,2019-12-17 15:33:00,6.901,79.8549,6.94614,79.884,278.09,1,0.04513999999999996,0.02909999999999968,2019,12,17,14,59,2019,12,17,15,33,2040,0,1
8668,201451764,10.5,2027,358.0,0.0,6.0,2019-12-17 14:59:00,2019-12-17 15:33:00,6.9941699999999996,79.8745,6.91337,79.8663,358.56,1,-0.08079999999999998,-0.008200000000002206,2019,12,17,14,59,2019,12,17,15,33,2040,0,1
8669,201452587,10.5,1350,280.0,16.21133784,200.0,2019-12-17 15:06:00,2019-12-17 15:29:00,6.877839999999999,79.8569,6.917560000000001,79.8601,185.07,1,0.039720000000001754,0.003200000000006753,2019,12,17,15,6,2019,12,17,15,29,1380,0,1
8670,201454068,10.5,233,8.0,0.0,64.0,2019-12-17 15:08:00,2019-12-17 15:12:00,7.29942,80.6291,7.2941899999999995,80.6338,60.5,1,-0.005230000000000068,0.004699999999999704,2019,12,17,15,8,2019,12,17,15,12,240,0,1
8671,201454381,10.5,2405,201.0,0.0,70.0,2019-12-17 15:13:00,2019-12-17 15:53:00,6.93659,79.9831,6.9104399999999995,79.8778,618.24,1,-0.02615000000000034,-0.10529999999999973,2019,12,17,15,13,2019,12,17,15,53,2400,0,1
8672,201452799,10.5,843,135.0,7.8705,118.0,2019-12-17 15:15:00,2019-12-17 15:30:00,7.301,80.6335,7.29432,80.6382,114.92,1,-0.006680000000000241,0.004699999999999704,2019,12,17,15,15,2019,12,17,15,30,900,0,1
8673,201457104,10.5,321,87.0,2.7166,168.0,2019-12-17 15:26:00,2019-12-17 15:31:00,7.28567,80.6279,7.289689999999999,80.6315,69.89,1,0.0040199999999996905,0.0036000000000058208,2019,12,17,15,26,2019,12,17,15,31,300,0,1
8674,201458961,10.5,1188,336.0,0.0,307.0,2019-12-17 15:40:00,2019-12-17 16:00:00,6.90752,79.8948,6.919230000000001,79.8604,150.44,1,0.011710000000000775,-0.03440000000000509,2019,12,17,15,40,2019,12,17,16,0,1200,0,1
8675,201460646,10.5,694,368.0,21.4544,25.0,2019-12-17 15:42:00,2019-12-17 15:54:00,7.297839999999999,80.6364,7.30428,80.6298,122.57,1,0.0064400000000013335,-0.006599999999991724,2019,12,17,15,42,2019,12,17,15,54,720,0,1
8676,201461325,10.5,1348,397.0,0.0,19.0,2019-12-17 15:46:00,2019-12-17 16:08:00,6.90952,79.8934,6.932860000000001,79.8454,213.5,1,0.023340000000001027,-0.04800000000000182,2019,12,17,15,46,2019,12,17,16,8,1320,0,1
8677,201462926,10.5,1269,118.0,0.0,9.0,2019-12-17 15:54:00,2019-12-17 16:15:00,6.888669999999999,79.8558,6.932930000000001,79.8453,219.02,1,0.0442600000000013,-0.010500000000007503,2019,12,17,15,54,2019,12,17,16,15,1260,0,1
8678,201464033,10.5,2224,692.0,39.9976,139.0,2019-12-17 16:00:00,2019-12-17 16:37:00,6.96747,79.9004,6.922839999999999,79.8656,346.05,1,-0.044630000000000614,-0.03480000000000416,2019,12,17,16,0,2019,12,17,16,37,2220,0,1
8679,201465334,10.5,1446,200.0,0.0,74.0,2019-12-17 16:03:00,2019-12-17 16:27:00,6.85043,79.9221,6.81918,79.9674,275.82,1,-0.03125,0.04529999999999745,2019,12,17,16,3,2019,12,17,16,27,1440,0,1
8680,201464928,10.5,615,50.0,0.0,218.0,2019-12-17 16:03:00,2019-12-17 16:13:00,6.85445,79.9234,6.84457,79.9333,119.7,1,-0.009879999999999889,0.009900000000001796,2019,12,17,16,3,2019,12,17,16,13,600,0,1
8681,201463810,10.5,4097,133.0,7.7539,86.0,2019-12-17 16:05:00,2019-12-17 17:13:00,6.988510000000001,79.8957,6.93422,79.8498,353.41,0,-0.05429000000000084,-0.04590000000000316,2019,12,17,16,5,2019,12,17,17,13,4080,0,1
8682,201466069,10.5,862,28.0,0.0,118.0,2019-12-17 16:06:00,2019-12-17 16:21:00,7.1989,79.8532,7.224760000000001,79.889,277.94,1,0.02586000000000066,0.035799999999994725,2019,12,17,16,6,2019,12,17,16,21,900,0,1
8683,201464932,10.5,371,29.0,0.0,166.0,2019-12-17 16:08:00,2019-12-17 16:14:00,6.58915,79.97399999999999,6.583889999999999,79.9593,124.79,1,-0.0052600000000007086,-0.01469999999999061,2019,12,17,16,8,2019,12,17,16,14,360,0,1
8684,201468385,10.5,2269,640.0,9.0168,75.0,2019-12-17 16:17:00,2019-12-17 16:55:00,7.23964,79.8457,7.16816,79.8829,497.83,1,-0.07147999999999932,0.03720000000001278,2019,12,17,16,17,2019,12,17,16,55,2280,0,1
8685,201468074,10.5,2811,1618.0,93.5204,105.0,2019-12-17 16:19:00,2019-12-17 17:05:00,6.888960000000001,79.8596,6.9379,79.8594,300.39,1,0.048939999999999095,-0.0002000000000066393,2019,12,17,16,19,2019,12,17,17,5,2760,0,1
8686,201468294,10.5,409,24.0,0.0,190.0,2019-12-17 16:20:00,2019-12-17 16:27:00,7.05863,79.9017,7.0749,79.8919,134.03,1,0.01627000000000045,-0.009799999999998477,2019,12,17,16,20,2019,12,17,16,27,420,0,1
8687,201468580,10.5,955,307.0,6.1268,94.0,2019-12-17 16:20:00,2019-12-17 16:36:00,6.90428,79.9553,6.86698,79.9746,71.31,0,-0.03730000000000011,0.019300000000001205,2019,12,17,16,20,2019,12,17,16,36,960,0,1
8688,201471168,10.5,444,380.0,22.154,6.0,2019-12-17 16:23:00,2019-12-17 16:31:00,7.31066,80.6477,7.31133,80.646,92.65,1,0.0006699999999995043,-0.0016999999999995907,2019,12,17,16,23,2019,12,17,16,31,480,0,1
8689,201470907,10.5,1053,359.0,7.0516,50.0,2019-12-17 16:29:00,2019-12-17 16:47:00,6.84175,79.9654,6.869089999999999,79.9416,182.18,1,0.02733999999999881,-0.02380000000000848,2019,12,17,16,29,2019,12,17,16,47,1080,0,1
8690,201472355,10.5,1327,804.0,46.8732,55.0,2019-12-17 16:35:00,2019-12-17 16:57:00,6.866230000000001,79.8653,6.877730000000001,79.8584,139.55,1,0.011499999999999844,-0.0069000000000016826,2019,12,17,16,35,2019,12,17,16,57,1320,0,1
8691,201471436,10.5,629,16.0,0.0,30.0,2019-12-17 16:39:00,2019-12-17 16:49:00,7.0509699999999995,79.9465,7.0595,79.9224,155.38,1,0.00853000000000037,-0.02410000000000423,2019,12,17,16,39,2019,12,17,16,49,600,0,1
8692,201473590,10.5,4123,495.0,28.611,91.0,2019-12-17 16:39:00,2019-12-17 17:48:00,6.86868,80.0622,6.86408,79.9197,952.59,1,-0.0045999999999999375,-0.1424999999999983,2019,12,17,16,39,2019,12,17,17,48,4140,0,1
8693,201475175,10.5,55,53.0,0.0,162.0,2019-12-17 16:39:00,2019-12-17 16:40:00,7.18498,79.8961,7.178389999999999,79.8919,60.5,1,-0.006590000000000984,-0.004199999999997317,2019,12,17,16,39,2019,12,17,16,40,60,0,1
8694,201474702,10.5,475,5.0,0.0,23.0,2019-12-17 16:41:00,2019-12-17 16:49:00,6.933860000000001,79.8721,6.93359,79.8541,89.6,1,-0.00027000000000132474,-0.018000000000000682,2019,12,17,16,41,2019,12,17,16,49,480,0,1
8695,201474361,10.5,1804,48.0,0.0,1.0,2019-12-17 16:42:00,2019-12-17 17:12:00,7.1691,79.9462,7.20673,79.8433,509.33,1,0.03763000000000005,-0.10290000000000532,2019,12,17,16,42,2019,12,17,17,12,1800,0,1
8696,201472255,10.5,3082,321.0,18.5538,156.0,2019-12-17 16:44:00,2019-12-17 17:35:00,6.9025300000000005,79.9083,6.791869999999999,79.8831,608.09,1,-0.11066000000000109,-0.025199999999998113,2019,12,17,16,44,2019,12,17,17,35,3060,0,1
8697,201478005,10.5,392,372.0,0.0,21.0,2019-12-17 16:48:00,2019-12-17 16:55:00,6.91235,79.9627,6.91193,79.9628,60.5,1,-0.00042000000000008697,0.00010000000000331966,2019,12,17,16,48,2019,12,17,16,55,420,0,1
8698,201478900,5.0,1615,583.0,33.9889,0.0,2019-12-17 16:48:00,2019-12-17 17:15:00,6.06147,80.2118,6.06151,80.2119,307.06,1,4.000000000026205e-05,0.00010000000000331966,2019,12,17,16,48,2019,12,17,17,15,1620,0,1
8699,201477184,10.5,1105,260.0,15.06038793,92.0,2019-12-17 16:50:00,2019-12-17 17:08:00,6.88085,79.8765,6.88921,79.8575,175.08,1,0.00836000000000059,-0.018999999999991246,2019,12,17,16,50,2019,12,17,17,8,1080,0,1
8700,201476657,10.5,738,39.0,2.271148872,272.0,2019-12-17 16:51:00,2019-12-17 17:03:00,6.911689999999999,79.9785,6.9361,79.9738,149.23,1,0.024410000000000487,-0.004699999999999704,2019,12,17,16,51,2019,12,17,17,3,720,0,1
8701,201478545,10.5,583,36.0,0.0,90.0,2019-12-17 16:55:00,2019-12-17 17:05:00,6.9107199999999995,79.945,6.90424,79.9259,104.59,1,-0.006479999999999819,-0.019099999999994566,2019,12,17,16,55,2019,12,17,17,5,600,0,1
8702,201479979,10.5,1121,130.0,0.0,32.0,2019-12-17 16:55:00,2019-12-17 17:14:00,6.90113,79.89399999999999,6.923939999999999,79.915,165.14,1,0.022809999999998887,0.021000000000015007,2019,12,17,16,55,2019,12,17,17,14,1140,0,1
8703,201481739,10.5,1920,214.0,0.0,135.0,2019-12-17 17:04:00,2019-12-17 17:36:00,6.781460000000001,79.9252,6.86832,79.8865,426.29,1,0.08685999999999883,-0.03870000000000573,2019,12,17,17,4,2019,12,17,17,36,1920,0,1
8704,201482494,10.5,930,60.0,0.0,63.0,2019-12-17 17:04:00,2019-12-17 17:19:00,6.86907,79.8901,6.868010000000001,79.9224,151.35,1,-0.0010599999999989507,0.032299999999992224,2019,12,17,17,4,2019,12,17,17,19,900,0,1
8705,201482820,40.5,3650,1758.0,99.5894,2.0,2019-12-17 17:07:00,2019-12-17 18:08:00,6.9406300000000005,79.8796,6.85845,79.8874,445.48,1,-0.08218000000000014,0.007800000000003138,2019,12,17,17,7,2019,12,17,18,8,3660,0,1
8706,201488732,10.5,30,12.0,0.0,5.0,2019-12-17 17:14:00,2019-12-17 17:15:00,7.29157,80.6192,7.28672,80.6272,60.5,1,-0.004850000000000243,0.007999999999995566,2019,12,17,17,14,2019,12,17,17,15,60,0,1
8707,201488538,10.5,455,94.0,5.4802,2.0,2019-12-17 17:15:00,2019-12-17 17:22:00,7.31072,80.6394,7.299519999999999,80.6367,104.99,1,-0.011200000000000543,-0.0026999999999901547,2019,12,17,17,15,2019,12,17,17,22,420,0,1
8708,201491445,35.0,840,60.0,3.498,0.0,2019-12-17 17:20:00,2019-12-17 17:34:00,6.917960000000001,79.8603,6.89388,79.8658,211.65,1,-0.024080000000000545,0.00549999999999784,2019,12,17,17,20,2019,12,17,17,34,840,0,1
8709,201491093,20.5,705,182.0,10.6106,18.0,2019-12-17 17:21:00,2019-12-17 17:32:00,7.28689,80.6271,7.30198,80.6308,139.09,1,0.015090000000000714,0.0036999999999949296,2019,12,17,17,21,2019,12,17,17,32,660,0,1
8710,201491225,10.5,1253,397.0,22.9466,130.0,2019-12-17 17:25:00,2019-12-17 17:46:00,7.49065,80.3653,7.45648,80.3462,188.59,1,-0.03416999999999959,-0.019100000000008777,2019,12,17,17,25,2019,12,17,17,46,1260,0,1
8711,201492879,60.5,1691,490.0,28.322,59.0,2019-12-17 17:31:00,2019-12-17 17:59:00,6.886819999999999,79.8897,6.918489999999999,79.8667,380.03,1,0.03167000000000009,-0.023000000000010346,2019,12,17,17,31,2019,12,17,17,59,1680,0,1
8712,201494747,10.5,573,19.0,1.1077,136.0,2019-12-17 17:32:00,2019-12-17 17:41:00,7.1658,79.884,7.144430000000001,79.8793,132.75,1,-0.021369999999999223,-0.004699999999999704,2019,12,17,17,32,2019,12,17,17,41,540,0,1
8713,201492883,40.5,682,39.0,0.0,159.0,2019-12-17 17:32:00,2019-12-17 17:43:00,6.86268,79.8794,6.856260000000001,79.8673,155.3,1,-0.006419999999999426,-0.012100000000003774,2019,12,17,17,32,2019,12,17,17,43,660,0,1
8714,201495817,10.5,866,191.0,0.0,72.0,2019-12-17 17:34:00,2019-12-17 17:49:00,7.32428,80.6255,7.325830000000001,80.6257,114.11,1,0.0015500000000008285,0.00019999999999242846,2019,12,17,17,34,2019,12,17,17,49,900,0,1
8715,201496137,10.5,1388,47.0,0.0,43.0,2019-12-17 17:38:00,2019-12-17 18:01:00,7.0829,79.8911,7.135669999999999,79.9193,324.58,1,0.05276999999999887,0.028200000000012437,2019,12,17,17,38,2019,12,17,18,1,1380,0,1
8716,201493577,10.5,2475,265.0,0.0,147.0,2019-12-17 17:39:00,2019-12-17 18:21:00,6.7685,79.9271,6.7729,79.9976,1272.43,0,0.004399999999999515,0.07050000000000978,2019,12,17,17,39,2019,12,17,18,21,2520,0,1
8717,201496100,10.5,4335,968.0,55.9504,138.0,2019-12-17 17:40:00,2019-12-17 18:52:00,6.866410000000001,79.9184,6.86638,79.9184,780.19,1,-3.0000000000640625e-05,0.0,2019,12,17,17,40,2019,12,17,18,52,4320,0,1
8718,201503256,221.0,2817,853.0,49.7299,60.0,2019-12-17 17:54:00,2019-12-17 18:41:00,6.87706,79.8685,6.890689999999999,79.8886,553.82,1,0.013629999999999143,0.02009999999999934,2019,12,17,17,54,2019,12,17,18,41,2820,0,1
8719,201507219,10.5,280,63.0,3.6729,22.0,2019-12-17 18:00:00,2019-12-17 18:05:00,7.42747,80.6205,7.43928,80.6275,84.96,1,0.011810000000000542,0.006999999999990791,2019,12,17,18,0,2019,12,17,18,5,300,0,1
8720,201504195,10.5,2115,170.0,9.826,17.0,2019-12-17 18:02:00,2019-12-17 18:37:00,6.85354,79.8851,6.80017,79.9282,370.66,1,-0.05337000000000014,0.043100000000009686,2019,12,17,18,2,2019,12,17,18,37,2100,0,1
8721,201508022,5.0,3424,382.0,22.2706,0.0,2019-12-17 18:02:00,2019-12-17 18:59:00,7.27415,80.6126,7.274369999999999,80.6126,764.31,1,0.0002199999999996649,0.0,2019,12,17,18,2,2019,12,17,18,59,3420,0,1
8722,201506947,40.5,3577,833.0,48.18301198,30.0,2019-12-17 18:05:00,2019-12-17 19:04:00,6.94203,79.8551,6.855980000000001,79.868,464.94,1,-0.0860499999999993,0.01290000000000191,2019,12,17,18,5,2019,12,17,19,4,3540,0,1
8723,201512821,5.0,1222,267.0,15.5661,0.0,2019-12-17 18:15:00,2019-12-17 18:35:00,6.89848,79.9223,6.90831,79.9454,220.88,1,0.009830000000000005,0.023099999999999454,2019,12,17,18,15,2019,12,17,18,35,1200,0,1
8724,201511694,10.5,2417,542.0,31.36855111,9.0,2019-12-17 18:16:00,2019-12-17 18:56:00,6.93037,79.8474,6.8921399999999995,79.9043,368.68,1,-0.03823000000000043,0.05690000000001305,2019,12,17,18,16,2019,12,17,18,56,2400,0,1
8725,201510544,,3600,,,,2019-12-17 18:17:00,2019-12-17 19:17:00,6.92167,79.8553,6.830239999999999,79.9067,,0,-0.09143000000000079,0.051400000000001,2019,12,17,18,17,2019,12,17,19,17,3600,0,1
8726,201513587,10.5,1922,126.0,7.314742105,96.0,2019-12-17 18:21:00,2019-12-17 18:53:00,7.2983899999999995,80.6366,7.25783,80.6521,361.54,1,-0.04055999999999926,0.015500000000002956,2019,12,17,18,21,2019,12,17,18,53,1920,0,1
8727,201520571,10.5,4173,329.0,0.0,23.0,2019-12-17 18:39:00,2019-12-17 19:49:00,7.2876,80.6259,7.11153,80.6104,1026.98,1,-0.17607000000000017,-0.015500000000002956,2019,12,17,18,39,2019,12,17,19,49,4200,0,1
8728,201522633,10.5,2755,250.0,0.0,40.0,2019-12-17 18:48:00,2019-12-17 19:34:00,6.99455,79.8859,6.9779800000000005,79.9833,514.99,1,-0.01656999999999975,0.09739999999999327,2019,12,17,18,48,2019,12,17,19,34,2760,0,1
8729,201523549,10.5,3624,391.0,22.5998,47.0,2019-12-17 18:53:00,2019-12-17 19:54:00,6.9364300000000005,79.8451,7.006069999999999,79.9522,615.58,1,0.06963999999999881,0.10710000000000264,2019,12,17,18,53,2019,12,17,19,54,3660,0,1
8730,201524864,10.5,2434,530.0,30.674736699999997,129.0,2019-12-17 18:58:00,2019-12-17 19:39:00,6.93663,79.8506,6.86981,79.8637,352.45,1,-0.06681999999999988,0.013099999999994338,2019,12,17,18,58,2019,12,17,19,39,2460,0,1
8731,201523594,10.5,858,127.0,0.0,23.0,2019-12-17 18:59:00,2019-12-17 19:13:00,7.249739999999999,80.5966,7.2816,80.6206,193.96,1,0.03186000000000089,0.02400000000000091,2019,12,17,18,59,2019,12,17,19,13,840,0,1
8732,201530587,10.5,508,53.0,0.0,97.0,2019-12-17 19:12:00,2019-12-17 19:20:00,7.02935,79.9218,7.014289999999999,79.9382,129.27,1,-0.015060000000000962,0.0163999999999902,2019,12,17,19,12,2019,12,17,19,20,480,0,1
8733,201533199,10.5,2049,445.0,25.721,52.0,2019-12-17 19:20:00,2019-12-17 19:54:00,6.88081,79.8593,6.8326,79.889,325.22,1,-0.048210000000000086,0.029699999999991178,2019,12,17,19,20,2019,12,17,19,54,2040,0,1
8734,201530941,10.5,4032,202.0,11.68339413,215.0,2019-12-17 19:20:00,2019-12-17 20:27:00,6.91414,79.8741,6.87167,79.8851,241.26,0,-0.042469999999999786,0.01099999999999568,2019,12,17,19,20,2019,12,17,20,27,4020,0,1
8735,201534649,10.5,704,231.0,5.2598,7.0,2019-12-17 19:23:00,2019-12-17 19:34:00,7.09355,79.9937,7.072939999999999,79.994,151.15,1,-0.02061000000000046,0.0002999999999957481,2019,12,17,19,23,2019,12,17,19,34,660,0,1
8736,201534889,10.5,1542,0.0,0.0,52.0,2019-12-17 19:25:00,2019-12-17 19:51:00,7.292489999999999,80.6376,7.285310000000001,80.687,377.83,1,-0.007179999999998188,0.04939999999999145,2019,12,17,19,25,2019,12,17,19,51,1560,0,1
8737,201534861,10.5,3677,1368.0,79.11576454,140.0,2019-12-17 19:28:00,2019-12-17 20:29:00,6.836689999999999,80.0061,6.83277,79.9159,573.61,1,-0.003919999999999035,-0.09020000000001005,2019,12,17,19,28,2019,12,17,20,29,3660,0,1
8738,201537575,10.5,1308,22.0,0.0,110.0,2019-12-17 19:42:00,2019-12-17 20:04:00,7.07516,79.8916,7.128889999999999,79.9142,299.08,1,0.053729999999998945,0.022599999999997067,2019,12,17,19,42,2019,12,17,20,4,1320,0,1
8739,201537012,10.5,1128,323.0,0.0,549.0,2019-12-17 19:50:00,2019-12-17 20:08:00,6.941210000000001,79.8798,6.97157,79.872,154.67,0,0.030359999999999054,-0.007800000000003138,2019,12,17,19,50,2019,12,17,20,8,1080,0,1
8740,201540569,10.5,473,163.0,1.156,1.0,2019-12-17 19:53:00,2019-12-17 20:01:00,6.03867,80.2219,6.04718,80.2272,91.83,1,0.00851000000000024,0.005299999999991201,2019,12,17,19,53,2019,12,17,20,1,480,0,1
